InvoiceDate,StockCode,Quantity,Quantity Prediction
2011-11-17,84006,37,37.312775
2011-11-17,22284,12,12.120527
2011-11-17,23244,2,2.0561678
2011-11-17,22142,41,41.46392
2011-11-17,23539,1,1.8318442
2011-11-17,23013,2,2.0562477
2011-11-17,22227,2,2.1866791
2011-11-17,22529,24,23.601992
2011-11-17,84012,62,62.244102
2011-11-17,22610,108,108.56354
2011-11-17,21810,145,145.32019
2011-11-17,21868,2,2.5710897
2011-11-17,22805,1,1.2187781
2011-11-17,22024,1,1.2267369
2011-11-17,23245,112,112.202644
2011-11-17,21808,5,5.1990876
2011-11-17,35818P,7,6.9954734
2011-11-17,22406,1,0.8849963
2011-11-17,22437,23,23.246283
2011-11-17,23164,8,7.7800508
2011-11-17,22907,14,13.911361
2011-11-17,22083,84,84.51868
2011-11-17,22077,16,16.4723
2011-11-17,23110,16,16.19225
2011-11-17,23084,726,724.8252
2011-11-17,22840,2,2.202219
2011-11-17,22193,18,18.16402
2011-11-17,22640,1,1.0161659
2011-11-17,23340,22,22.058348
2011-11-17,21931,36,35.7668
2011-11-17,72130,12,11.929105
2011-11-17,51014A,60,60.464424
2011-11-17,22329,12,12.105821
2011-11-17,21633,3,2.5050793
2011-11-17,22187,17,17.270544
2011-11-17,22725,6,6.073819
2011-11-17,22365,12,12.243289
2011-11-17,23376,10,10.929834
2011-11-17,22734,119,120.00151
2011-11-17,22633,49,49.29104
2011-11-17,23418,2,2.1753802
2011-11-17,23146,12,12.135993
2011-11-17,22567,1,1.3922393
2011-11-17,21257,2,1.9786984
2011-11-17,23079,2,1.9115438
2011-11-17,22750,8,8.344972
2011-11-17,22952,195,194.59471
2011-11-17,47591D,14,13.848014
2011-11-17,23419,14,14.174159
2011-11-17,23353,13,13.502056
2011-11-17,23347,13,13.264396
2011-11-17,23415,12,12.091877
2011-11-17,22346,1,1.2364063
2011-11-17,48194,10,9.934104
2011-11-17,22355,2,3.0081253
2011-11-17,22733,20,20.307896
2011-11-17,22170,1,1.0697519
2011-11-17,22095,3,2.7942204
2011-11-17,48138,2,1.809295
2011-11-17,23080,3,3.1804333
2011-11-17,21224,12,12.09755
2011-11-17,22554,24,23.933594
2011-11-17,22470,8,7.8323474
2011-11-17,22625,49,49.202637
2011-11-17,23389,14,14.120439
2011-11-17,23329,7,6.9950724
2011-11-17,23411,3,2.784547
2011-11-17,22866,93,93.30956
2011-11-17,23399,36,36.41028
2011-11-17,22571,25,25.01373
2011-11-17,22492,108,107.42964
2011-11-17,21934,14,14.085299
2011-11-17,23413,1,1.1826181
2011-11-17,22344,1,1.3242369
2011-11-17,23111,2,2.1438408
2011-11-17,23377,3,3.1803474
2011-11-17,22345,1,1.1113912
2011-11-17,22476,2,2.2499819
2011-11-17,23328,33,33.226536
2011-11-17,23414,2,2.0978482
2011-11-17,21673,12,12.336359
2011-11-17,23378,100,100.718666
2011-11-17,23398,24,24.050714
2011-11-17,22173,16,16.224274
2011-11-17,23147,12,12.098872
2011-11-17,23341,1,1.0677583
2011-11-17,22627,19,19.030317
2011-11-17,22723,1,1.0592382
2011-11-17,23423,1,1.1885539
2011-11-17,22469,34,33.279552
2011-11-17,22643,1,1.0501218
2011-11-17,22746,16,16.066402
2011-11-17,22367,8,8.18562
2011-11-17,23374,51,51.93391
2011-11-17,22960,20,19.9777
2011-11-17,71459,12,12.188018
2011-11-17,22082,17,17.210184
2011-11-17,22196,18,18.28623
2011-11-17,23424,9,9.183326
2011-11-17,21222,2,1.9758708
2011-11-17,21577,2,2.050485
2011-11-17,23085,5,5.3686757
2011-11-17,23129,18,18.377466
2011-11-17,22494,39,39.100292
2011-11-17,23373,1,1.799309
2011-11-17,23355,51,50.75679
2011-11-17,23322,7,6.952183
2011-11-17,48185,6,5.51118
2011-11-17,21822,2,2.1916945
2011-11-17,47590B,3,3.1866941
2011-11-17,21679,12,12.191497
2011-11-17,22565,12,12.064515
2011-11-17,22945,12,12.217081
2011-11-17,21918,29,29.335726
2011-11-17,22489,97,97.14422
2011-11-17,21617,43,43.34895
2011-11-17,22366,10,10.100012
2011-11-17,22839,2,1.8562326
2011-11-17,23354,28,28.232775
2011-11-17,22195,13,13.234588
2011-11-17,22076,5,5.0694885
2011-11-17,22844,1,0.95073485
2011-11-17,23420,1,1.1897736
2011-11-17,22964,17,17.303673
2011-11-17,23119,12,12.4375105
2011-11-17,22185,1,1.253051
2011-11-17,51014C,48,48.071854
2011-11-17,21675,1,0.9266255
2011-11-17,23323,18,18.183296
2011-11-17,72799E,2,2.0402524
2011-11-17,21676,7,7.0522084
2011-11-17,21642,48,47.8441
2011-11-17,23397,21,21.43886
2011-11-17,23346,14,14.384383
2011-11-17,21258,10,10.111648
2011-11-17,23421,1,1.0897181
2011-11-17,21677,6,6.119438
2011-11-17,23109,30,30.112295
2011-11-17,22624,15,14.961646
2011-11-17,84559A,1,1.0219756
2011-11-17,22188,4,3.8808608
2011-11-17,23422,1,1.1996734
2011-11-17,22735,11,11.1537695
2011-11-17,84509A,5,5.2146463
2011-11-17,21250,14,14.511714
2011-11-17,22331,3,3.1744967
2011-11-17,23333,54,54.298397
2011-11-17,22634,2,1.9049716
2011-11-17,23131,1,1.3965999
2011-11-17,22333,8,8.011422
2011-11-17,23381,3,3.6221867
2011-11-17,22361,2,2.035682
2011-11-17,22842,3,2.8381085
2011-11-17,22192,5,5.206121
2011-11-17,23388,11,11.256657
2011-11-17,22080,5,5.0685053
2011-11-17,23082,56,56.632504
2011-11-17,22747,8,8.12464
2011-11-17,23404,17,17.3486
2011-11-17,48116,1,1.1694114
2011-11-17,22093,36,36.47265
2011-11-17,21231,24,24.177366
2011-11-17,84568,17,0.0
2011-11-17,23114,12,12.272944
2011-11-17,22847,7,7.0713544
2011-11-17,84519A,26,26.205206
2011-11-17,22732,3,3.2112741
2011-11-17,23332,31,31.518911
2011-11-17,22748,16,16.15838
2011-11-17,22079,5,5.1437306
2011-11-17,22191,12,12.036471
2011-11-17,23132,6,6.0526733
2011-11-17,23113,4,5.6293907
2011-11-17,22472,4,4.088356
2011-11-17,22744,3,3.0212018
2011-11-17,22568,21,21.182653
2011-11-17,23382,28,27.297894
2011-11-17,22081,1,1.0463758
2011-11-17,21216,25,25.321527
2011-11-17,22626,1,0.9533204
2011-11-17,22491,12,11.891414
2011-11-17,21232,66,66.681046
2011-11-17,22727,30,30.22347
2011-11-17,23115,3,3.2084253
2011-11-17,23402,10,10.193512
2011-11-17,22621,250,250.63194
2011-11-17,23116,1,2.7995524
2011-11-17,21558,36,36.17785
2011-11-17,23349,29,29.135675
2011-11-17,23334,12,11.87862
2011-11-17,22186,23,23.311821
2011-11-17,23403,5,5.133737
2011-11-17,72351B,3,2.3216915
2011-11-17,72122,2,1.8398433
2011-11-17,21563,6,6.0535398
2011-11-17,48129,7,6.922723
2011-11-17,72351A,2,1.8529931
2011-11-17,23128,5,5.162205
2011-11-17,21668,15,15.199379
2011-11-17,23401,2,1.6060578
2011-11-17,23130,6,6.1686945
2011-11-17,84519B,3,2.9914653
2011-11-17,21621,3,2.7830186
2011-11-17,22556,58,58.30684
2011-11-17,48188,6,5.748992
2011-11-17,22749,8,7.9293094
2011-11-17,22961,103,103.4294
2011-11-17,21557,6,6.054761
2011-11-17,21671,24,24.262472
2011-11-17,22478,21,20.795214
2011-11-17,22332,8,8.441151
2011-11-17,23379,2,2.046926
2011-11-17,21650,15,15.020494
2011-11-17,48187,1,1.1692345
2011-11-17,23407,6,6.2726645
2011-11-17,22944,78,77.93681
2011-11-17,23127,2,2.0508444
2011-11-17,21564,6,6.1995845
2011-11-17,21544,36,36.30526
2011-11-17,22087,54,54.214085
2011-11-17,23338,1,1.2010272
2011-11-17,72741,80,80.70278
2011-11-17,23330,33,33.39733
2011-11-17,22730,8,8.360434
2011-11-17,22743,1,0.97400606
2011-11-17,22343,1,1.4285126
2011-11-17,84510A,11,11.224343
2011-11-17,21929,24,24.273077
2011-11-17,21249,7,7.2358923
2011-11-17,23352,17,17.252123
2011-11-17,84535B,2,1.9228543
2011-11-17,22846,8,8.055396
2011-11-17,22962,12,12.056111
2011-11-17,21619,15,14.968813
2011-11-17,47593B,4,4.118039
2011-11-17,22362,1,0.9775491
2011-11-17,22867,102,102.78798
2011-11-17,22637,4,4.2849646
2011-11-17,21620,17,17.103071
2011-11-17,23400,2,2.1545613
2011-11-17,23117,3,3.177351
2011-11-17,23350,20,20.046087
2011-11-17,22488,27,27.319408
2011-11-17,23083,21,21.073378
2011-11-17,72598,46,46.065964
2011-11-17,22940,23,23.546122
2011-11-17,23405,4,4.2271667
2011-11-17,21669,36,36.22429
2011-11-17,22471,3,3.0647848
2011-11-17,21670,30,30.210691
2011-11-17,22629,47,47.249424
2011-11-17,22086,280,278.5457
2011-11-17,22335,26,26.132406
2011-11-17,22843,2,1.5385954
2011-11-17,21248,2,1.9089322
2011-11-17,22726,32,32.46228
2011-11-17,23337,1,0.9892596
2011-11-17,23406,2,2.177982
2011-11-17,23081,21,21.14479
2011-11-17,23380,147,148.24248
2011-11-17,21928,50,50.13839
2011-11-17,23351,32,31.761938
2011-11-17,23331,25,25.19781
2011-11-17,23133,1,0.98754716
2011-11-17,22092,36,35.88607
2011-11-17,22555,43,43.33604
2011-11-17,22094,1,1.326693
2011-11-17,21259,4,3.9426196
2011-11-17,22337,6,6.194443
2011-11-17,23126,4,3.989851
2011-11-17,22631,16,16.287115
2011-11-17,22175,5,5.062363
2011-11-17,23369,38,38.3722
2011-11-17,22720,30,30.25948
2011-11-17,22374,2,1.9062896
2011-11-17,22576,1,1.5990961
2011-11-17,21238,8,8.122077
2011-11-17,22737,35,35.31363
2011-11-17,23437,12,12.332036
2011-11-17,84429A,1,0.9814763
2011-11-17,21706,4,4.0620193
2011-11-17,21636,36,36.27722
2011-11-17,22178,214,214.3797
2011-11-17,21286,1,1.2625673
2011-11-17,21707,4,4.041884
2011-11-17,22852,2,1.9905545
2011-11-17,48184,10,10.151526
2011-11-17,71053,4,4.05462
2011-11-17,22466,113,114.03011
2011-11-17,22646,2,2.9625764
2011-11-17,23313,81,81.13633
2011-11-17,21948,1,1.1695714
2011-11-17,23365,38,38.27509
2011-11-17,22941,21,21.21432
2011-11-17,22375,2,1.939202
2011-11-17,21533,4,4.1391954
2011-11-17,21559,36,36.11651
2011-11-17,21821,6,6.0763087
2011-11-17,23393,11,11.484435
2011-11-17,72349B,1,1.0298519
2011-11-17,21285,12,12.28703
2011-11-17,23156,4,4.11148
2011-11-17,23434,48,47.78898
2011-11-17,22883,1,1.2640374
2011-11-17,22350,1,1.2900954
2011-11-17,23157,63,62.932922
2011-11-17,23316,1,1.0315528
2011-11-17,23370,2,2.4527216
2011-11-17,22753,3,3.1339302
2011-11-17,22865,114,114.61655
2011-11-17,21932,11,11.224261
2011-11-17,21277,1,0.9684458
2011-11-17,21705,13,13.235223
2011-11-17,23075,2,1.9129022
2011-11-17,71101E,4,4.4216785
2011-11-17,23120,1,1.1489441
2011-11-17,23394,4,4.096386
2011-11-17,22931,1,0.8281462
2011-11-17,23435,5,5.4084444
2011-11-17,22072,2,2.1960318
2011-11-17,22966,33,32.794365
2011-11-17,23360,24,24.342295
2011-11-17,23158,12,12.097107
2011-11-17,22475,1,0.9661397
2011-11-17,22947,24,24.372606
2011-11-17,21615,57,57.57775
2011-11-17,22863,4,3.984458
2011-11-17,23159,16,16.308947
2011-11-17,23314,4,4.1581483
2011-11-17,84596B,51,51.55252
2011-11-17,21592,6,5.989745
2011-11-17,21914,61,61.08283
2011-11-17,22755,13,13.275478
2011-11-17,22070,13,13.490084
2011-11-17,23445,20,19.45115
2011-11-17,22738,32,32.38578
2011-11-17,23162,8,7.7877965
2011-11-17,23366,39,39.40618
2011-11-17,21930,22,22.059404
2011-11-17,22199,8,8.045856
2011-11-17,72807A,4,4.0174723
2011-11-17,23310,216,216.86984
2011-11-17,21591,26,26.195963
2011-11-17,22948,4,3.9341378
2011-11-17,22091,108,107.76925
2011-11-17,23392,26,26.466503
2011-11-17,22628,9,9.1517315
2011-11-17,70007,2,2.3220017
2011-11-17,22577,231,230.86307
2011-11-17,21935,13,13.137223
2011-11-17,22465,12,12.191138
2011-11-17,22649,9,9.314968
2011-11-17,21913,1,0.9144803
2011-11-17,23451,1,1.2606326
2011-11-17,23367,89,89.489334
2011-11-17,22959,50,49.417095
2011-11-17,23163,8,7.074782
2011-11-17,22832,2,1.990015
2011-11-17,23102,3,3.1508062
2011-11-17,22325,3,3.079228
2011-11-17,23439,18,18.580484
2011-11-17,22834,1,1.7436848
2011-11-17,22158,34,33.716805
2011-11-17,23344,150,149.99342
2011-11-17,23160,24,24.46195
2011-11-17,23101,66,66.28764
2011-11-17,70006,25,24.020247
2011-11-17,47566,18,18.323782
2011-11-17,22326,95,96.00531
2011-11-17,23368,84,84.039894
2011-11-17,22754,14,14.379942
2011-11-17,84406B,24,23.768213
2011-11-17,23103,61,61.245613
2011-11-17,21287,8,8.551153
2011-11-17,21631,1,0.96874166
2011-11-17,21217,15,15.101754
2011-11-17,21710,3,2.9936306
2011-11-17,23161,12,12.524545
2011-11-17,22739,21,21.359806
2011-11-17,21713,4,4.0090675
2011-11-17,23312,5,5.305908
2011-11-17,22071,6,6.145218
2011-11-17,22376,2,2.0163925
2011-11-17,21531,2,2.0461416
2011-11-17,22483,1,1.1369393
2011-11-17,22339,10,10.829423
2011-11-17,22745,18,18.195555
2011-11-17,22561,39,39.34925
2011-11-17,23311,26,26.062214
2011-11-17,23444,1,0.8530443
2011-11-17,22885,1,1.3342817
2011-11-17,23391,48,48.342724
2011-11-17,84536A,2,2.4606957
2011-11-17,21915,205,204.07793
2011-11-17,23426,2,2.264501
2011-11-17,22090,50,50.23833
2011-11-17,23153,4,4.039487
2011-11-17,22557,4,3.8933868
2011-11-17,23356,37,37.506397
2011-11-17,23321,21,20.717983
2011-11-17,22174,44,44.519314
2011-11-17,23077,43,42.34472
2011-11-17,21945,1,1.1800886
2011-11-17,22942,4,4.1314926
2011-11-17,22835,21,21.210556
2011-11-17,72800C,1,0.97321177
2011-11-17,21917,34,34.29332
2011-11-17,21629,1,1.0173851
2011-11-17,22197,135,136.31169
2011-11-17,22468,2,2.0901637
2011-11-17,23123,6,6.073371
2011-11-17,23320,40,40.297142
2011-11-17,22179,5,4.803504
2011-11-17,22352,12,11.684751
2011-11-17,21916,10,9.875084
2011-11-17,22574,13,13.385909
2011-11-17,23154,5,5.998536
2011-11-17,21262,7,7.1043777
2011-11-17,23342,14,14.073293
2011-11-17,22736,30,30.427805
2011-11-17,22371,6,6.083871
2011-11-17,22162,1,0.9416362
2011-11-17,21535,6,6.2413783
2011-11-17,51014L,12,12.0259075
2011-11-17,22951,1,2.054131
2011-11-17,23425,2,2.2127368
2011-11-17,22632,23,23.307543
2011-11-17,22644,1,1.3193715
2011-11-17,23089,15,15.217166
2011-11-17,22636,4,4.057103
2011-11-17,23396,6,6.2257824
2011-11-17,22075,3,2.9267564
2011-11-17,22328,20,19.331305
2011-11-17,22751,12,11.868054
2011-11-17,22741,53,52.933403
2011-11-17,22348,44,44.452652
2011-11-17,21260,2,2.032105
2011-11-17,47590A,3,3.0941045
2011-11-17,21616,15,14.975288
2011-11-17,21688,6,6.2871914
2011-11-17,22553,31,31.278894
2011-11-17,22572,15,15.312397
2011-11-17,22635,2,2.0741796
2011-11-17,22474,6,5.926455
2011-11-17,84508C,3,3.0729187
2011-11-17,22722,48,48.31554
2011-11-17,84508B,4,4.153306
2011-11-17,22566,24,24.332865
2011-11-17,23372,36,35.99575
2011-11-17,21220,2,1.9761393
2011-11-17,22728,28,28.12949
2011-11-17,22485,14,14.225456
2011-11-17,21219,4,3.9955044
2011-11-17,22851,24,24.265402
2011-11-17,21933,15,15.271815
2011-11-17,21263,12,12.079371
2011-11-17,22721,18,18.088451
2011-11-17,22338,130,129.73734
2011-11-17,22630,42,42.100327
2011-11-17,22099,4,3.8930724
2011-11-17,21704,96,96.8232
2011-11-17,22946,12,12.271623
2011-11-17,22189,8,7.8342104
2011-11-17,23431,16,16.223774
2011-11-17,22845,1,0.96981335
2011-11-17,23108,9,9.064336
2011-11-17,23432,13,13.133779
2011-11-17,23076,1,2.7737632
2011-11-17,23343,78,77.02604
2011-11-17,22467,44,43.71184
2011-11-17,23318,37,37.55465
2011-11-17,23358,2,2.1469095
2011-11-17,23100,19,19.17825
2011-11-17,22074,1,1.1202728
2011-11-17,22645,1,1.301295
2011-11-17,23433,13,13.246374
2011-11-17,21218,55,55.213867
2011-11-17,22356,25,25.112743
2011-11-17,72232,12,12.2281
2011-11-17,22949,1,1.1549317
2011-11-17,22340,20,20.0235
2011-11-17,22372,3,2.910742
2011-11-17,84558A,14,14.131115
2011-11-17,22573,14,14.331659
2011-11-17,22169,1,0.97294056
2011-11-17,23395,9,9.165899
2011-11-17,23319,34,34.115593
2011-11-17,23371,36,36.047604
2011-11-17,22623,2,2.1145337
2011-11-17,23345,12,9.464924
2011-11-17,72800E,5,5.0830674
2011-11-17,22327,9,9.138459
2011-11-17,23348,7,6.2872267
2011-11-17,22752,14,14.142245
2011-11-18,85034C,13,12.855263
2011-11-18,21625,2,1.9325662
2011-11-18,22187,3,3.1693358
2011-11-18,23089,1,1.4951807
2011-11-18,23199,11,11.473485
2011-11-18,85066,6,5.735475
2011-11-18,21809,2,2.4853454
2011-11-18,35646,2,2.0247324
2011-11-18,90214A,1,0.9544363
2011-11-18,22628,4,3.891532
2011-11-18,21810,28,27.659014
2011-11-18,22431,1,1.0757731
2011-11-18,22526,1,0.920707
2011-11-18,48187,2,2.1042428
2011-11-18,22227,19,18.938837
2011-11-18,21481,13,13.217632
2011-11-18,85174,16,15.936095
2011-11-18,85049E,14,14.064912
2011-11-18,22141,17,17.175343
2011-11-18,21630,1,1.1269827
2011-11-18,22142,5,5.79916
2011-11-18,22860,6,6.0217795
2011-11-18,23012,25,25.202467
2011-11-18,72232,24,24.068235
2011-11-18,23119,1,1.4462323
2011-11-18,82484,6,5.719119
2011-11-18,82486,2,2.0096097
2011-11-18,21890,7,7.162541
2011-11-18,22188,1,1.2715086
2011-11-18,23014,13,13.189403
2011-11-18,21623,3,2.8064933
2011-11-18,21561,6,5.8314943
2011-11-18,21175,18,17.39644
2011-11-18,84836,22,22.220375
2011-11-18,21889,43,42.552734
2011-11-18,22169,1,0.95829654
2011-11-18,23202,33,32.784637
2011-11-18,23120,1,1.0132916
2011-11-18,21811,162,162.55632
2011-11-18,23200,2,2.490293
2011-11-18,23201,13,13.431993
2011-11-18,22635,4,3.9629643
2011-11-18,22488,44,44.256805
2011-11-18,21479,73,73.46527
2011-11-18,23013,24,24.142977
2011-11-18,22900,1,1.268374
2011-11-18,22200,1,0.9767928
2011-11-18,23010,1,0.94237554
2011-11-18,23681,74,75.355675
2011-11-18,22424,2,1.8995595
2011-11-18,22485,2,1.9679213
2011-11-18,21985,27,26.765043
2011-11-18,15056BL,6,6.0836396
2011-11-18,22851,1,1.1921746
2011-11-18,71406C,6,6.090547
2011-11-18,22672,2,1.940243
2011-11-18,22796,1,1.0079713
2011-11-18,21933,10,10.180414
2011-11-18,22534,24,23.989359
2011-11-18,23108,9,9.074788
2011-11-18,21121,72,72.182045
2011-11-18,23660,1,1.4190656
2011-11-18,23213,2,2.8388925
2011-11-18,22179,24,23.87277
2011-11-18,21181,1,2.3878322
2011-11-18,22174,13,13.063862
2011-11-18,23211,8,8.283809
2011-11-18,85150,31,30.671824
2011-11-18,23094,1,1.0172435
2011-11-18,22241,1,0.0
2011-11-18,22632,5,6.154125
2011-11-18,23096,13,13.048459
2011-11-18,23209,57,57.05243
2011-11-18,23005,3,3.4040647
2011-11-18,71270,1,1.0898256
2011-11-18,22479,11,11.242869
2011-11-18,90189A,1,0.41076916
2011-11-18,22425,6,5.8467574
2011-11-18,21616,13,12.801496
2011-11-18,82567,2,1.9189739
2011-11-18,23210,31,30.635752
2011-11-18,23694,1,1.9298254
2011-11-18,51014L,2,2.0909436
2011-11-18,90188,1,2.3005722
2011-11-18,21577,1,1.0616091
2011-11-18,23214,5,5.5276313
2011-11-18,90114,1,0.8525268
2011-11-18,22175,7,6.794414
2011-11-18,23620,2,2.6747148
2011-11-18,21442,1,1.1963041
2011-11-18,23103,6,5.9644575
2011-11-18,85049G,2,1.8000758
2011-11-18,85032A,1,1.1246958
2011-11-18,23217,1,1.2815752
2011-11-18,21441,1,1.0663643
2011-11-18,22483,7,6.9009833
2011-11-18,16235,2,1.7606084
2011-11-18,21588,1,1.4362862
2011-11-18,23218,1,1.5071238
2011-11-18,70007,1,1.2376912
2011-11-18,23219,6,6.2405324
2011-11-18,71050,11,11.837648
2011-11-18,21446,3,2.9282956
2011-11-18,23626,1,1.4283186
2011-11-18,22674,6,5.7648606
2011-11-18,21986,1,1.4207054
2011-11-18,21581,1,1.001
2011-11-18,84832,12,12.037278
2011-11-18,23100,15,15.014831
2011-11-18,82578,4,3.473588
2011-11-18,21932,11,11.11299
2011-11-18,22630,30,29.83433
2011-11-18,21615,12,12.008618
2011-11-18,22138,42,42.199745
2011-11-18,22906,1,1.0893403
2011-11-18,90214H,2,1.9788585
2011-11-18,23215,159,159.81026
2011-11-18,22178,2,5.1409955
2011-11-18,22631,6,6.096615
2011-11-18,22604,30,30.098604
2011-11-18,22481,2,2.0042827
2011-11-18,71053,1,1.1441842
2011-11-18,22423,110,110.18451
2011-11-18,23090,1,1.4666547
2011-11-18,85032C,1,1.1009203
2011-11-18,71459,28,27.899483
2011-11-18,23008,2,1.9070717
2011-11-18,21813,3,2.7560625
2011-11-18,20719,119,119.53276
2011-11-18,22171,3,3.2661796
2011-11-18,16219,48,47.946026
2011-11-18,22478,11,11.14442
2011-11-18,21122,24,24.110786
2011-11-18,23204,63,62.50212
2011-11-18,23112,1,1.001314
2011-11-18,20718,31,31.408228
2011-11-18,21564,1,1.0117221
2011-11-18,22903,1,0.93309
2011-11-18,23205,28,28.146025
2011-11-18,21815,1,1.1204963
2011-11-18,21816,2,3.0129228
2011-11-18,22629,16,16.921846
2011-11-18,22487,1,0.93336284
2011-11-18,35471D,2,2.3251867
2011-11-18,21888,11,11.081972
2011-11-18,22634,12,11.938576
2011-11-18,22429,4,3.8960247
2011-11-18,35598D,2,2.0540895
2011-11-18,21621,4,4.0903068
2011-11-18,21812,15,15.076999
2011-11-18,85034B,12,12.018157
2011-11-18,22477,10,10.358784
2011-11-18,21619,5,5.0935597
2011-11-18,22668,6,6.059854
2011-11-18,22847,8,7.967115
2011-11-18,82494L,62,62.202408
2011-11-18,23203,67,66.478676
2011-11-18,23009,1,0.9545976
2011-11-18,21620,1,1.1212369
2011-11-18,21982,70,70.31977
2011-11-18,22229,2,2.1056728
2011-11-18,22804,10,9.702786
2011-11-18,22139,52,52.22595
2011-11-18,82551,12,11.775857
2011-11-18,35095B,3,2.9520154
2011-11-18,22486,1,1.039559
2011-11-18,22236,3,2.8906126
2011-11-18,21463,1,1.0642344
2011-11-18,51014C,5,4.9264474
2011-11-18,82552,1,1.1746613
2011-11-18,85049H,7,6.9549427
2011-11-18,23109,44,44.03649
2011-11-18,21820,1,0.8706386
2011-11-18,20931,13,12.904485
2011-11-18,21162,1,1.4205798
2011-11-18,85131B,1,1.1278421
2011-11-18,23208,6,6.351659
2011-11-18,20978,3,3.1397512
2011-11-18,84927F,1,1.0389425
2011-11-18,22671,1,0.9419391
2011-11-18,21819,13,13.232262
2011-11-18,21617,15,15.1663885
2011-11-18,22670,6,5.99628
2011-11-18,22426,22,22.027018
2011-11-18,20936,6,6.072775
2011-11-18,22669,6,6.0303903
2011-11-18,23206,31,30.919453
2011-11-18,21159,1,1.2869976
2011-11-18,21934,9,8.987054
2011-11-18,22801,3,2.9190586
2011-11-18,35095A,3,3.1130352
2011-11-18,48194,4,3.9918597
2011-11-18,21818,13,13.321624
2011-11-18,85175,192,192.58003
2011-11-18,21931,41,41.215294
2011-11-18,22633,71,71.21612
2011-11-18,21464,1,0.87713253
2011-11-18,71477,81,80.97628
2011-11-18,23207,51,51.46028
2011-11-18,21984,1,1.2271397
2011-11-18,22232,16,15.864889
2011-11-18,51014A,41,40.96267
2011-11-18,22437,4,4.300401
2011-11-18,21804,2,2.1731176
2011-11-18,21684,4,4.1127224
2011-11-18,21733,81,81.4147
2011-11-18,21905,2,2.105979
2011-11-18,47590A,3,2.9776106
2011-11-18,22659,3,3.80585
2011-11-18,21682,1,1.1328307
2011-11-18,21680,19,18.988129
2011-11-18,22644,12,12.197809
2011-11-18,23175,15,15.213797
2011-11-18,22153,433,431.8448
2011-11-18,22196,17,16.81335
2011-11-18,22893,3,3.1326458
2011-11-18,46776A,3,2.9450476
2011-11-18,23176,1,1.1059022
2011-11-18,21506,1,1.6950495
2011-11-18,90154,1,1.1767216
2011-11-18,22494,2,1.8027289
2011-11-18,20724,161,161.7556
2011-11-18,47590B,3,3.0942945
2011-11-18,21975,51,50.70616
2011-11-18,22617,18,18.081509
2011-11-18,21535,2,2.1624103
2011-11-18,22210,3,2.996872
2011-11-18,22162,1,0.9825537
2011-11-18,23172,16,16.038414
2011-11-18,21507,12,11.913927
2011-11-18,23154,15,14.865294
2011-11-18,22505,2,2.0342755
2011-11-18,21916,50,50.285072
2011-11-18,20712,2,2.6816401
2011-11-18,46776E,1,0.9677143
2011-11-18,22163,14,13.847063
2011-11-18,22468,1,1.0536097
2011-11-18,22197,449,447.03802
2011-11-18,23173,4,4.0818033
2011-11-18,22819,12,12.100792
2011-11-18,46776C,2,2.1074426
2011-11-18,23077,60,59.217995
2011-11-18,22835,80,80.50614
2011-11-18,22154,101,101.17948
2011-11-18,23174,7,7.103209
2011-11-18,23053,2,1.8877575
2011-11-18,46776B,1,0.90430844
2011-11-18,47578A,20,20.15985
2011-11-18,23148,14,14.020801
2011-11-18,22838,1,1.2770149
2011-11-18,20969,6,6.3553233
2011-11-18,21977,97,97.930984
2011-11-18,21744,11,10.898788
2011-11-18,22839,1,0.9418509
2011-11-18,21745,4,3.9867249
2011-11-18,21500,100,100.63786
2011-11-18,84817,12,12.317574
2011-11-18,22816,39,38.730053
2011-11-18,47591D,17,16.696728
2011-11-18,22642,10,10.116262
2011-11-18,15060B,27,26.813835
2011-11-18,21172,12,11.960119
2011-11-18,23079,4,3.810101
2011-11-18,22661,10,10.047034
2011-11-18,22151,48,47.76113
2011-11-18,23145,2,2.3988314
2011-11-18,84859A,2,2.0609102
2011-11-18,37500,1,0.9139544
2011-11-18,22193,1,1.0038197
2011-11-18,20972,51,51.149445
2011-11-18,22818,26,25.615656
2011-11-18,22195,26,26.048254
2011-11-18,22446,2,2.0262735
2011-11-18,21944,3,2.9522665
2011-11-18,23078,46,46.025715
2011-11-18,79149B,1,2.1111124
2011-11-18,21136,8,7.9453506
2011-11-18,22817,1,1.6037455
2011-11-18,22469,89,88.54251
2011-11-18,22507,32,31.874388
2011-11-18,79160,1,1.0701874
2011-11-18,21739,1,0.9437649
2011-11-18,22211,15,15.112349
2011-11-18,21918,6,6.0689898
2011-11-18,23051,2,1.9821416
2011-11-18,21902,1,1.2321541
2011-11-18,22624,4,3.86166
2011-11-18,85049A,3,3.6906266
2011-11-18,85053,14,14.165848
2011-11-18,21976,27,26.888777
2011-11-18,23177,10,9.421299
2011-11-18,23178,1,0.9894886
2011-11-18,21155,4,3.7470865
2011-11-18,22654,10,9.969848
2011-11-18,21703,38,37.680656
2011-11-18,23055,96,96.0538
2011-11-18,23167,13,13.049004
2011-11-18,47504H,21,20.882198
2011-11-18,23067,4,3.94217
2011-11-18,21955,1,1.1047642
2011-11-18,22460,6,6.5855865
2011-11-18,16161P,50,49.796513
2011-11-18,47566,21,21.594078
2011-11-18,85059,8,7.907306
2011-11-18,47503H,66,66.290955
