,InvoiceDate,StockCode,Quantity,Quantity Prediction,PredictedDiff
241739,2011-11-10,22118,6,-9575084.03829584,-924.9657021560702
241740,2011-11-10,82567,7,-9576012.935866049,-928.8975702071905
241741,2011-11-10,22969,12,-9576932.163779043,-919.2279129944977
241742,2011-11-10,22082,6,-9577889.729463086,-957.5656840428841
241743,2011-11-10,22940,36,-9578806.528501594,-916.7990385092855
241744,2011-11-10,84813,16,-9579716.218541322,-909.6900397279652
241745,2011-11-10,22797,1,-9580644.38537289,-928.1668315680737
241746,2011-11-10,21629,1,-9581573.157534009,-928.7721611183431
241747,2011-11-10,84673B,2,-9582501.063067816,-927.9055338081374
241748,2011-11-10,22565,1,-9583451.225396633,-950.162328817551
241749,2011-11-10,21377,6,-9584375.535870675,-924.3104740409252
241750,2011-11-11,23611,6,-9585303.174714956,-927.6388442810022
241751,2011-11-11,22441,12,-9586222.91258244,-919.7378674835487
241752,2011-11-11,90202D,1,-9587144.597252088,-921.6846696467721
241753,2011-11-11,20829,5,-9588095.571153384,-950.9739012951055
241754,2011-11-11,85039A,2,-9589030.20212319,-934.6309698047584
241755,2011-11-11,23571,97,-9589955.497780964,-925.2956577748735
241756,2011-11-11,22870,1,-9590888.219360331,-932.7215793666006
241757,2011-11-11,23607,2,-9591820.081320627,-931.861960295542
241758,2011-11-11,22965,8,-9592747.510860406,-927.4295397791251
241759,2011-11-11,85035C,24,-9593680.373762058,-932.8629016528007
241760,2011-11-11,22838,2,-9594610.031976696,-929.6582146383834
241761,2011-11-11,90200E,1,-9595541.812139397,-931.7801627009553
241762,2011-11-11,23603,3,-9596472.512153959,-930.7000145613529
241763,2011-11-11,21556,1,-9597405.402684733,-932.8905307738446
241764,2011-11-11,22586,2,-9598337.568771236,-932.1660865021058
241765,2011-11-11,23504,10,-9599283.782471595,-946.2137003603505
241766,2011-11-11,21484,7,-9600225.400965227,-941.618493630958
241767,2011-11-11,85123A,134,-9600867.650758412,-642.2497931854251
241768,2011-11-11,22178,34,-9601940.89450938,-1073.2437509691763
241769,2011-11-11,84030e,1,-9602873.070475576,-932.1759661962667
241770,2011-11-11,23182,76,-9603734.430088667,-861.3596130911316
241771,2011-11-11,22129,8,-9604890.801876757,-1156.3717880906422
241772,2011-11-11,22835,57,-9605823.075996414,-932.2741196561435
241773,2011-11-11,79066K,3,-9606753.360598002,-930.2846015882857
241774,2011-11-11,22301,2,-9607700.939935338,-947.5793373354542
241775,2011-11-11,22574,33,-9608621.033644093,-920.093708754563
241776,2011-11-11,22705,25,-9609549.843345784,-928.8097016899237
241777,2011-11-11,21506,24,-9610498.667380765,-948.8240349815849
241778,2011-11-11,21974,17,-9611465.32266211,-966.6552813441658
241779,2011-11-11,21671,6,-9612429.226643968,-963.9039818587016
241780,2011-11-11,23485,4,-9613357.443723101,-928.2170791320851
241781,2011-11-11,22116,2,-9614288.536084536,-931.0923614361328
241782,2011-11-11,21559,1,-9615226.856853167,-938.3207686300775
241783,2011-11-11,22959,125,-9616113.032704137,-886.1758509697396
241784,2011-11-11,22634,2,-9617052.665155571,-939.6324514344525
241785,2011-11-11,84510C,2,-9617986.671038082,-934.0058825107467
241786,2011-11-11,23570,93,-9618896.54633626,-909.8752981780192
241787,2011-11-11,23610,1,-9619828.121054325,-931.5747180658626
241788,2011-11-11,21381,3,-9620793.844496751,-965.7234424268
241789,2011-11-11,22411,114,-9621642.250104187,-848.4056074366079
241790,2011-11-11,23493,40,-9622593.16519904,-950.9150948521932
241791,2011-11-11,22391,1,-9623527.718197215,-934.5529981767245
241792,2011-11-11,22483,19,-9624447.920504848,-920.2023076325381
241793,2011-11-11,23506,35,-9625384.866579965,-936.9460751169248
241794,2011-11-11,22707,50,-9626291.843953438,-906.9773734729223
241795,2011-11-11,85199S,18,-9627219.495052172,-927.6510987344686
241796,2011-11-11,23299,2,-9628152.894205058,-933.3991528856685
241797,2011-11-11,85204,3,-9629149.058712536,-996.1645074781545
241798,2011-11-11,22805,7,-9630105.902829107,-956.8441165709704
241799,2011-11-11,22413,9,-9631045.098549131,-939.195720023947
241800,2011-11-11,23505,4,-9631989.279176261,-944.1806271305368
241801,2011-11-11,21383,4,-9632919.113785418,-929.8346091571757
241802,2011-11-11,20961,1,-9633856.82210528,-937.7083198608044
241803,2011-11-11,22302,7,-9634793.106576629,-936.2844713505006
241804,2011-11-11,84030E,52,-9635701.885316743,-908.7787401133498
241805,2011-11-11,21562,12,-9636626.139035948,-924.2537192056562
241806,2011-11-11,23230,25,-9637609.214171909,-983.0751359614992
241807,2011-11-11,22173,5,-9638545.142821372,-935.9286494628236
241808,2011-11-11,23184,7,-9639471.453507045,-926.310685673998
241809,2011-11-11,22960,5,-9640459.012567176,-987.5590601296107
241810,2011-11-11,21684,1,-9641404.389592286,-945.3770251109294
241811,2011-11-11,84510E,10,-9642326.742455238,-922.3528629523564
241812,2011-11-11,22307,20,-9643248.275777811,-921.5333225733872
241813,2011-11-11,85014B,19,-9644170.821790442,-922.5460126297904
241814,2011-11-11,20978,7,-9645114.307368213,-943.485577771771
241815,2011-11-11,21555,1,-9646046.656488467,-932.3491202541045
241816,2011-11-11,22386,114,-9646891.472948905,-844.81646043808
241817,2011-11-11,16235,5,-9647823.189308088,-931.716359183123
241818,2011-11-11,21068,18,-9648740.095086146,-916.9057780580238
241819,2011-11-11,23582,64,-9649636.413555104,-896.31846895845
241820,2011-11-11,23490,6,-9650577.573343031,-941.1597879266089
241821,2011-11-11,22481,6,-9651518.358185202,-940.784842171454
241822,2011-11-11,21439,12,-9652445.082315665,-926.7241304623831
241823,2011-11-11,23583,179,-9653376.22347107,-931.1411554042274
241824,2011-11-11,23497,77,-9654262.33862237,-886.115151301478
241825,2011-11-11,23491,2,-9655197.046993716,-934.7083713456457
241826,2011-11-11,23495,1,-9656143.46636613,-946.4193724149127
241827,2011-11-11,82001S,26,-9657122.63410949,-979.1677433592596
241828,2011-11-11,85036C,18,-9658052.543488203,-929.9093787121909
241829,2011-11-11,21620,21,-9659012.1553532,-959.6118649962218
241830,2011-11-11,22389,1,-9659951.070867598,-938.9155143977986
241831,2011-11-11,22804,4,-9660642.08376057,-691.0128929722569
241832,2011-11-11,22588,13,-9661569.965323966,-927.881563395814
241833,2011-11-11,23581,74,-9662570.933993874,-1000.9686699073034
241834,2011-11-11,23343,37,-9663510.21601856,-939.2820246860605
241835,2011-11-11,22115,1,-9664459.513931507,-949.2979129478431
241836,2011-11-11,23499,51,-9665387.86163711,-928.3477056031223
241837,2011-11-11,22132,2,-9666324.647685641,-936.7860485323399
241838,2011-11-11,22868,1,-9667259.832020458,-935.184334816583
241839,2011-11-11,22653,38,-9668161.364530379,-901.532509922017
241840,2011-11-11,21670,1,-9669139.226698922,-977.8621685432811
241841,2011-11-11,23503,26,-9670082.475536855,-943.2488379330721
241842,2011-11-11,22903,4,-9671017.943834981,-935.4682981258076
241843,2011-11-11,22130,12,-9671955.714788323,-937.7709533422229
241844,2011-11-11,23183,1,-9672891.158104913,-935.4433165899779
241845,2011-11-11,84755,168,-9673717.886231452,-826.72812653829
241846,2011-11-11,22722,48,-9674625.086020038,-907.1997885853966
241847,2011-11-11,23494,12,-9675564.949514696,-939.8634946590537
241848,2011-11-11,23502,21,-9676492.156048806,-927.2065341105123
241849,2011-11-11,22584,7,-9677432.503053462,-940.347004655388
241850,2011-11-11,23308,52,-9678318.761206344,-886.2581528823139
241851,2011-11-11,21166,2,-9679252.756441355,-933.9952350112645
241852,2011-11-11,23598,3,-9680188.97046427,-936.2140229154252
241853,2011-11-11,22710,25,-9681126.510981442,-937.5405171712904
241854,2011-11-11,23486,1,-9682071.440851716,-944.9298702735551
241855,2011-11-11,22203,1,-9683008.455408575,-937.01455685882
241856,2011-11-11,20971,33,-9684000.235360702,-991.7799521280616
241857,2011-11-11,22708,25,-9684958.901843559,-958.6664828570446
241858,2011-11-11,23487,1,-9685892.106776986,-933.2049334281866
241859,2011-11-11,23501,17,-9686831.897012468,-939.7902354817032
241860,2011-11-11,23287,1,-9687772.923454806,-941.0264423370446
241861,2011-11-11,21114,31,-9688694.491814312,-921.5683595055857
241862,2011-11-11,22133,3,-9689632.075103594,-937.583289282811
241863,2011-11-11,21914,66,-9690519.358610624,-887.2835070308292
241864,2011-11-11,85176,17,-9691438.91135363,-919.5527430041566
241865,2011-11-11,85036B,6,-9692378.004054084,-939.092700456041
241866,2011-11-11,23489,2,-9693354.225507885,-976.2214538012119
241867,2011-11-11,23500,35,-9694275.800970612,-921.5754627266806
241868,2011-11-11,23169,11,-9695208.359990757,-932.5590201445098
241869,2011-11-11,21563,14,-9696194.62658664,-986.2665958841743
241870,2011-11-11,85025B,12,-9697146.449662,-951.8230753599635
241871,2011-11-11,23309,15,-9698092.211396476,-945.7617344762458
241872,2011-11-11,23554,3,-9699019.932530012,-927.7211335351394
241873,2011-11-11,85032B,2,-9699965.823941618,-945.8914116062414
241874,2011-11-11,21680,17,-9700886.940510418,-921.1165688001612
241875,2011-11-11,21675,15,-9701811.536917217,-924.596406798411
241876,2011-11-11,23536,1,-9702751.909923706,-940.3730064895066
241877,2011-11-11,22398,42,-9703729.141589142,-977.2316654361872
241878,2011-11-11,21561,3,-9704662.361459268,-933.2198701255015
241879,2011-11-11,20979,34,-9705620.538786,-958.1773267314845
241880,2011-11-11,21174,1,-9706556.21059546,-935.6718094615783
241881,2011-11-11,23553,1,-9707486.855007587,-930.6444121256465
241882,2011-11-11,21981,3,-9708449.1885862,-962.3335786130536
241883,2011-11-11,23537,2,-9709386.554306569,-937.3657203688681
241884,2011-11-11,22200,2,-9710324.166089231,-937.6117826619917
241885,2011-11-11,23540,1,-9711259.72366055,-935.5575713170803
241886,2011-11-11,21676,1,-9712195.663315061,-935.939654511445
241887,2011-11-11,85160B,18,-9713111.398329688,-915.7350146263467
241888,2011-11-11,22306,26,-9714024.56149652,-913.1631668317217
241889,2011-11-11,23535,23,-9714973.895285971,-949.3337894503467
241890,2011-11-11,90013C,4,-9715909.746202666,-935.8509166955525
241891,2011-11-11,20712,119,-9716765.403263075,-855.6570604086539
241892,2011-11-11,23534,18,-9717700.351038784,-934.9477757091338
241893,2011-11-11,22630,12,-9718640.54067077,-940.1896319854793
241894,2011-11-11,85203,3,-9719576.876831533,-936.3361607645993
241895,2011-11-11,22575,28,-9720494.878492752,-918.0016612193168
241896,2011-11-11,22283,1,-9721434.655527644,-939.7770348922475
241897,2011-11-11,23530,4,-9722393.151608283,-958.4960806395521
241898,2011-11-11,23556,3,-9723324.622802554,-931.4711942711444
241899,2011-11-11,22962,50,-9724258.053025033,-933.4302224803786
241900,2011-11-11,23531,5,-9725209.595527353,-951.5425023193935
241901,2011-11-11,21977,40,-9726249.326908177,-1039.7313808237327
241902,2011-11-11,23175,1,-9727193.98116168,-944.6542535028578
241903,2011-11-11,84077,250,-9728138.14418073,-944.1630190495288
241904,2011-11-11,22798,1,-9729078.881147027,-940.736966297453
241905,2011-11-11,22800,2,-9730023.719348278,-944.8382012510216
241906,2011-11-11,23533,1,-9730961.112552736,-937.3932044575201
241907,2011-11-11,21619,23,-9731898.164039612,-937.0514868764134
241908,2011-11-11,22714,3,-9732837.497519007,-939.3334793945237
241909,2011-11-11,23484,12,-9733765.031849222,-927.534330214935
241910,2011-11-11,21062,12,-9734704.864886459,-939.8330372361625
241911,2011-11-11,22303,20,-9735635.659001485,-930.7941150259762
241912,2011-11-11,85032C,4,-9736582.665037634,-947.0060361490224
241913,2011-11-11,23551,1,-9737554.467080154,-971.8020425187513
241914,2011-11-11,23541,1,-9738505.280295618,-950.8132154646322
241915,2011-11-11,22445,4,-9739442.377401637,-937.0971060184982
241916,2011-11-11,23174,2,-9740383.515511053,-941.138109416064
241917,2011-11-11,23545,25,-9741323.54492665,-940.0294155984454
241918,2011-11-11,23548,50,-9742239.23197151,-915.6870448592325
241919,2011-11-11,90071,1,-9743178.732283324,-939.5003118141184
241920,2011-11-11,79190A,2,-9744114.676630506,-935.9443471827195
241921,2011-11-11,22963,51,-9745014.624841848,-899.9482113428288
241922,2011-11-11,22716,1,-9745955.192486206,-940.5676443576438
241923,2011-11-11,21678,19,-9746875.891036402,-920.6985501965872
241924,2011-11-11,23172,1,-9747838.592787432,-962.7017510281987
241925,2011-11-11,23234,11,-9748774.969795516,-936.3770080840117
241926,2011-11-11,21463,2,-9749714.16478557,-939.1949900537684
241927,2011-11-11,84029G,39,-9750685.120621312,-970.9558357436252
241928,2011-11-11,22878,1,-9751623.11346854,-937.9928472275562
241929,2011-11-11,21980,55,-9752512.466564775,-889.3530962343026
241930,2011-11-11,22717,12,-9753451.19412286,-938.7275580852149
241931,2011-11-11,85177,1,-9754393.188544722,-941.994421861259
241932,2011-11-11,23549,50,-9755310.408433056,-917.2198883337525
241933,2011-11-11,22219,14,-9756552.443191698,-1242.0347586420971
241934,2011-11-11,22403,2,-9757498.951943778,-946.5087520805038
241935,2011-11-11,16237,37,-9758434.371676894,-935.4197331163157
241936,2011-11-11,84792,26,-9759350.039172672,-915.6674957773778
241937,2011-11-11,21172,13,-9760284.594110334,-934.5549376626117
241938,2011-11-11,22617,4,-9761252.965437487,-968.3713271520674
241939,2011-11-11,85023B,6,-9762193.078242093,-940.1128046064366
241940,2011-11-11,22171,12,-9763134.651873834,-941.5736317411602
241941,2011-11-11,23542,4,-9764075.66962082,-941.0177469848304
241942,2011-11-11,85032A,2,-9765025.220253302,-949.5506324823775
241943,2011-11-11,23273,16,-9765950.861165306,-925.640912004564
241944,2011-11-11,84596B,4,-9766896.21880909,-945.3576437846202
241945,2011-11-11,23340,6,-9767852.753837612,-956.535028521474
241946,2011-11-11,23339,2,-9768799.856144425,-947.1023068134484
241947,2011-11-11,22551,54,-9769718.313052643,-918.456908218602
241948,2011-11-11,23543,2,-9770658.864635084,-940.5515824405667
241949,2011-11-11,23171,2,-9771625.385756392,-966.521121307786
241950,2011-11-11,21677,36,-9772538.469880808,-913.0841244169534
241951,2011-11-11,20674,19,-9773462.09403372,-923.6241529118563
241952,2011-11-11,21504,12,-9774402.718083782,-940.6240500627986
241953,2011-11-11,22199,2,-9775342.976515003,-940.2584312208357
241954,2011-11-11,21679,48,-9776237.380840706,-894.4043257023699
241955,2011-11-11,79321,54,-9777228.795535918,-991.4146952127874
241956,2011-11-11,23528,1,-9778167.810128648,-939.0145927295848
241957,2011-11-11,22672,6,-9779104.366908848,-936.5567802000047
241958,2011-11-11,22566,3,-9780042.519666418,-938.1527575697752
241959,2011-11-11,22928,5,-9780982.137846526,-939.6181801082427
241960,2011-11-11,85034C,42,-9781887.319622755,-905.1817762297741
241961,2011-11-11,22124,1,-9782828.918005865,-941.5983831107426
241962,2011-11-11,20696,1,-9783769.741837194,-940.823831329668
241963,2011-11-11,23512,1,-9784716.087973742,-946.3461365472735
241964,2011-11-11,23342,1,-9785662.723069243,-946.6350955004926
241965,2011-11-11,22801,4,-9786610.958833076,-948.2357638334436
241966,2011-11-11,23513,1,-9787562.75700353,-951.7981704539436
241967,2011-11-11,23567,15,-9788490.95754539,-928.2005418602555
241968,2011-11-11,22529,24,-9789408.914415054,-917.9568696631616
241969,2011-11-11,21063,12,-9790338.644358888,-929.7299438346661
241970,2011-11-11,23179,1,-9791279.360011842,-940.7156529539792
241971,2011-11-11,20981,15,-9792219.720170159,-940.3601583171288
241972,2011-11-11,90165A,1,-9793160.803791732,-941.0836215724584
241973,2011-11-11,23514,1,-9794132.749643901,-971.9458521702654
241974,2011-11-11,85034B,48,-9795032.309763568,-899.5601196664287
241975,2011-11-11,20777,3,-9795974.345142871,-942.0353793031248
241976,2011-11-11,85099B,48,-9797905.957382608,-1931.6122397367983
241977,2011-11-11,23511,1,-9798864.378298206,-958.4209155988785
241978,2011-11-11,23568,21,-9799797.073076466,-932.6947782591529
241979,2011-11-11,23507,51,-9800701.964362966,-904.8912864997153
241980,2011-11-11,85015,2,-9801666.226287493,-964.261924526776
241981,2011-11-11,22711,25,-9802609.069804082,-942.8435165877133
241982,2011-11-11,20838,2,-9803561.488915721,-952.4191116388332
241983,2011-11-11,21931,19,-9804510.069602547,-948.5806868259058
241984,2011-11-11,23508,24,-9805427.154458096,-917.0848555487255
241985,2011-11-11,22553,27,-9806378.866750076,-951.7122919803511
241986,2011-11-11,DOT,3,-9807318.628280656,-939.7615305806435
241987,2011-11-11,23566,29,-9808255.709160864,-937.0808802073608
241988,2011-11-11,21175,19,-9809217.139629966,-961.4304691015045
241989,2011-11-11,23509,1,-9810152.101098783,-934.9614688179597
241990,2011-11-11,23510,29,-9811082.293100826,-930.1920020438737
241991,2011-11-11,22661,43,-9812000.829769948,-918.5366691219583
241992,2011-11-11,21975,41,-9812908.318391114,-907.4886211655949
241993,2011-11-11,22632,145,-9813774.586580215,-866.26818910121
241994,2011-11-11,20750,13,-9814722.424565604,-947.8379853883413
241995,2011-11-11,22961,8,-9815734.536988037,-1012.1124224329096
241996,2011-11-11,23569,25,-9816693.471111728,-958.9341236914366
241997,2011-11-11,22489,9,-9817661.986372076,-968.5152603481762
241998,2011-11-11,21012,4,-9818605.017600346,-943.0312282701975
241999,2011-11-11,22600,5,-9819545.952436345,-940.934835998562
242000,2011-11-11,23178,6,-9820487.94107267,-941.9886363266072
242001,2011-11-11,23294,33,-9821409.166604204,-921.2255315338305
242002,2011-11-11,84212,24,-9822332.274189545,-923.1075853409898
242003,2011-11-11,17012D,4,-9823275.814261682,-943.5400721372009
242004,2011-11-11,23523,1,-9824228.33687359,-952.522611907533
242005,2011-11-11,23170,3,-9825192.388771465,-964.0518978761812
242006,2011-11-11,23524,7,-9826132.45521652,-940.0664450552299
242007,2011-11-11,23525,2,-9827072.037929038,-939.5827125175074
242008,2011-11-11,23176,2,-9828027.837248022,-955.7993189835746
242009,2011-11-11,22396,6,-9828965.943397392,-938.1061493689837
242010,2011-11-11,22268,-10,-9829923.361839645,-957.4184422522977
242011,2011-11-11,23526,6,-9830880.278765718,-956.9169260727731
242012,2011-11-11,22713,1,-9831832.056347895,-951.7775821772856
242013,2011-11-11,84406B,4,-9832772.507196816,-940.4508489193593
242014,2011-11-11,23558,1,-9833710.113996109,-937.6067992939222
242015,2011-11-11,21673,12,-9834655.560716555,-945.4467204450002
242016,2011-11-11,21913,4,-9835597.727703227,-942.1669866714266
242017,2011-11-11,22964,27,-9836527.630674912,-929.9029716846628
242018,2011-11-11,23559,5,-9837465.565746324,-937.935071412736
242019,2011-11-11,23235,14,-9838389.846864913,-924.2811185881715
242020,2011-11-11,21411,1,-9839335.158579323,-945.3117144101548
242021,2011-11-11,23232,50,-9840257.157364918,-921.9987855945145
242022,2011-11-11,22123,4,-9841200.810236447,-943.6528715290677
242023,2011-11-11,79144B,3,-9842144.400745137,-943.590508690508
242024,2011-11-11,22720,10,-9843099.451503184,-955.0507580466992
242025,2011-11-11,23515,1,-9844065.124063864,-965.6725606802589
242026,2011-11-11,22201,3,-9845005.519051079,-940.3949872147473
242027,2011-11-11,22646,29,-9845940.62437738,-935.1053263013182
242028,2011-11-11,22902,1,-9846885.811507659,-945.187130280663
242029,2011-11-11,23177,2,-9847834.549229274,-948.7377216147739
242030,2011-11-11,22915,27,-9848767.14026319,-932.5910339173075
242031,2011-11-11,23274,7,-9849709.536153235,-942.3958900439884
242032,2011-11-11,23565,49,-9850599.572332999,-890.0361797635354
242033,2011-11-11,23564,14,-9851552.090354428,-952.5180214289603
242034,2011-11-11,23518,2,-9852508.846096411,-956.7557419841975
242035,2011-11-11,21672,2,-9853475.13137907,-966.2852826588525
242036,2011-11-11,22555,22,-9854517.758358087,-1042.6269790176677
242037,2011-11-11,22712,2,-9855466.775051575,-949.0166934877304
242038,2011-11-11,21976,11,-9856424.60839283,-957.8333412547944
242039,2011-11-11,21380,18,-9857352.202949876,-927.5945570471577
242040,2011-11-11,22117,1,-9858316.541690616,-964.3387407390745
242041,2011-11-11,21169,18,-9859281.021305881,-964.4796152649562
242042,2011-11-11,21535,5,-9860238.120872848,-957.0995669667798
242043,2011-11-11,23483,42,-9861170.61988934,-932.499016491845
242044,2011-11-11,23223,12,-9862116.891160326,-946.271270985851
242045,2011-11-11,23379,3,-9863058.618298104,-941.7271377788647
242046,2011-11-11,M,2,-9864017.12911055,-958.5108124466083
242047,2011-11-11,22941,10,-9864955.874586865,-938.745476313916
242048,2011-11-11,21136,40,-9865899.296793777,-943.4222069119891
242049,2011-11-11,23206,18,-9866970.149600714,-1070.8528069360416
242050,2011-11-11,23381,25,-9867915.811610375,-945.6620096594047
242051,2011-11-11,23382,17,-9868868.489463532,-952.6778531570936
242052,2011-11-11,20669,5,-9869812.88892009,-944.3994565566974
242053,2011-11-11,23349,49,-9870739.99362022,-927.1047001317513
242054,2011-11-11,82551,5,-9871682.848904783,-942.8552845628901
242055,2011-11-11,22814,10,-9872619.430623496,-936.5817187125573
242056,2011-11-11,22537,3,-9873586.197334602,-966.766711105643
242057,2011-11-11,23389,9,-9874532.382030586,-946.1846959836131
242058,2011-11-11,22690,1,-9875481.618243158,-949.2362125719286
242059,2011-11-11,90040C,1,-9876429.500307236,-947.8820640775572
242060,2011-11-11,22904,2,-9877402.308883162,-972.8085759256652
242061,2011-11-11,23390,4,-9878347.370746275,-945.0618631137478
242062,2011-11-11,23205,23,-9879321.52150047,-974.150754194985
242063,2011-11-11,16168M,2,-9880287.926064832,-966.4045643615813
242064,2011-11-11,22942,1,-9881234.54730518,-946.6212403478104
242065,2011-11-11,21137,73,-9882280.817891128,-1046.2705859495268
242066,2011-11-11,21935,27,-9883211.34257038,-930.5246792509804
242067,2011-11-11,21917,13,-9884144.753364222,-933.4107938429082
242068,2011-11-11,23207,8,-9885114.361025319,-969.6076610962873
242069,2011-11-11,22689,2,-9886061.106079217,-946.745053898073
242070,2011-11-11,23208,22,-9887036.89596734,-975.7898881232921
242071,2011-11-11,23282,4,-9887991.228254424,-954.3322870847568
242072,2011-11-11,23375,10,-9888948.479341637,-957.2510872123535
242073,2011-11-11,22940,15,-9889914.976012684,-966.4966710476972
242074,2011-11-11,23376,4,-9890917.966573186,-1002.9905605019759
242075,2011-11-11,22815,35,-9891841.434777357,-923.4682041707194
242076,2011-11-11,21135,584,-9892224.296259284,-382.8614819267581
242077,2011-11-11,21032,1,-9893169.268859044,-944.9725997596174
242078,2011-11-11,22686,15,-9894113.303912342,-944.0350532984216
242079,2011-11-11,22572,5,-9895079.888994247,-966.5850819054838
242080,2011-11-11,85230B,48,-9896006.394214032,-926.505219785742
242081,2011-11-11,90190C,1,-9896950.624124574,-944.2299105421741
242082,2011-11-11,15056BL,14,-9897892.062761871,-941.4386372968456
242083,2011-11-11,21934,120,-9898731.449275108,-839.3865132371767
242084,2011-11-11,22182,4,-9899679.576170938,-948.1268958293805
242085,2011-11-11,21402,1,-9900649.366504157,-969.7903332180424
242086,2011-11-11,23377,39,-9901582.259807907,-932.8933037503674
242087,2011-11-11,22688,2,-9902528.240757111,-945.9809492052268
242088,2011-11-11,85061W,24,-9903471.966215678,-943.7254585669104
242089,2011-11-11,21122,48,-9904393.396877863,-921.4306621847505
242090,2011-11-11,90039D,1,-9905341.04013383,-947.6432559669958
242091,2011-11-11,84580,1,-9906287.679114452,-946.6389806211249
242092,2011-11-11,23378,49,-9907215.333811594,-927.6546971429254
242093,2011-11-11,21065,5,-9908160.068565316,-944.7347537224874
242094,2011-11-11,23295,23,-9909133.961906467,-973.8933411510562
242095,2011-11-11,21401,3,-9910077.187553668,-943.225647202236
242096,2011-11-11,85227,9,-9911018.160632825,-940.9730791556035
242097,2011-11-11,23396,7,-9911973.363674233,-955.2030414080259
242098,2011-11-11,23203,164,-9912921.541042425,-948.1773681928804
242099,2011-11-11,22294,54,-9913818.315211127,-896.7741687009285
242100,2011-11-11,20677,14,-9914755.30502725,-936.9898161229016
242101,2011-11-11,23397,2,-9915713.675120942,-958.3700936925908
242102,2011-11-11,22692,4,-9916656.444770278,-942.769649336853
242103,2011-11-11,23398,2,-9917624.380931936,-967.9361616578393
242104,2011-11-11,22141,29,-9918631.041465174,-1006.6605332384255
242105,2011-11-11,21942,2,-9919587.504117442,-956.4626522686318
242106,2011-11-11,85049g,4,-9920534.822141103,-947.3180236609668
242107,2011-11-11,22944,120,-9921527.934452733,-993.1123116289508
242108,2011-11-11,90055,1,-9922476.19547255,-948.2610198167949
242109,2011-11-11,84032A,9,-9923415.421738664,-939.226266113531
242110,2011-11-11,23225,54,-9924312.357239421,-896.9355007578838
242111,2011-11-11,23399,61,-9925212.562083358,-900.2048439359118
242112,2011-11-11,85088,1,-9926165.254253149,-952.6921697914088
242113,2011-11-11,23202,14,-9927137.20037221,-971.946119061275
242114,2011-11-11,22598,12,-9928096.29486134,-959.0944891308303
242115,2011-11-11,21933,12,-9929046.395174114,-950.1003127726726
242116,2011-11-11,21640,1,-9930002.091956956,-955.6967828427087
242117,2011-11-11,23401,1,-9930950.488745518,-948.396788561526
242118,2011-11-11,22636,2,-9931903.729451839,-953.2407063207553
242119,2011-11-11,21943,1,-9932851.407189798,-947.6777379587505
242120,2011-11-11,21147,4,-9933800.5371713,-949.1299815024497
242121,2011-11-11,82494L,6,-9934791.035014415,-990.4978431140734
242122,2011-11-11,23348,15,-9935732.505558373,-941.4705439580182
242123,2011-11-11,90013B,1,-9936678.605971739,-946.1004133655805
242124,2011-11-11,23224,12,-9937618.540126758,-939.9341550198376
242125,2011-11-11,22207,4,-9938575.480797755,-956.9406709969827
242126,2011-11-11,21558,4,-9939525.178153545,-949.6973557897593
242127,2011-11-11,22150,3,-9940533.574445453,-1008.3962919073257
242128,2011-11-11,22438,5,-9941479.9656976,-946.391252147323
242129,2011-11-11,21026,1,-9942427.946009777,-947.9803121771712
242130,2011-11-11,23393,38,-9943349.383131268,-921.4371214895647
242131,2011-11-11,85053,9,-9944336.87591055,-987.4927792836022
242132,2011-11-11,22840,4,-9945281.908773713,-945.0328631622517
242133,2011-11-11,23204,96,-9946342.137864983,-1060.2290912704702
242134,2011-11-11,23394,11,-9947284.78830626,-942.6504412769183
242135,2011-11-11,22863,12,-9948223.570847357,-938.7825410954131
242136,2011-11-11,22651,15,-9949160.895178964,-937.3243316085487
242137,2011-11-11,22426,2,-9950106.714021925,-945.8188429601378
242138,2011-11-11,22675,6,-9951049.616369374,-942.9023474484626
242139,2011-11-11,22909,65,-9952060.834908746,-1011.2185393729499
242140,2011-11-11,22943,1,-9953031.97373757,-971.1388288226135
242141,2011-11-11,23281,13,-9953980.172895173,-948.1991576033067
242142,2011-11-11,22619,8,-9954941.196257291,-961.0233621188919
242143,2011-11-11,21936,2,-9955898.772220207,-957.5759629151416
242144,2011-11-11,21400,9,-9956840.49141453,-941.7191943227477
242145,2011-11-11,23395,10,-9957802.926259454,-962.434844924837
242146,2011-11-11,23392,10,-9958742.29599252,-939.3697330649528
242147,2011-11-11,23374,30,-9959671.56367967,-929.2676871519393
242148,2011-11-11,22531,120,-9960529.479824146,-857.9161444756456
242149,2011-11-11,22554,25,-9961496.23647087,-966.7566467243112
242150,2011-11-11,20973,48,-9962440.025320383,-943.7888495118475
242151,2011-11-11,22491,11,-9963387.374157233,-947.3488368500576
242152,2011-11-11,23216,12,-9964346.578621877,-959.20446464469
242153,2011-11-11,22498,3,-9965294.814481534,-948.235859657534
242154,2011-11-11,23355,69,-9966258.07467604,-963.260194506002
242155,2011-11-11,22935,6,-9967203.526497781,-945.4518217412113
242156,2011-11-11,22679,21,-9968144.5027952,-940.9762974203695
242157,2011-11-11,22434,2,-9969104.620415745,-960.1176205448523
242158,2011-11-11,85071B,6,-9970055.598506426,-950.9780906812845
242159,2011-11-11,23215,37,-9971024.243237272,-968.644730846031
242160,2011-11-11,21557,5,-9971970.047006035,-945.8037687631972
242161,2011-11-11,21462,2,-9972918.439397069,-948.3923910341563
