,InvoiceDate,StockCode,Quantity,Quantity Prediction
255033,2011-11-22,84596F,18,-561679.1643110244
255034,2011-11-22,23347,1,-561704.0021269527
255035,2011-11-22,22651,4,-561731.4378616294
255036,2011-11-22,23232,25,-561756.9536495003
255037,2011-11-22,22595,79,-561718.7987760152
255038,2011-11-22,23225,24,-561700.9791386761
255039,2011-11-22,22165,2,-561725.8175206723
255040,2011-11-22,22918,2,-561749.2478461079
255041,2011-11-22,23348,5,-561774.0551657098
255042,2011-11-22,22672,2,-561798.7837583012
255043,2011-11-22,22532,1,-561848.0769089002
255044,2011-11-22,84616,1,-561877.412327306
255045,2011-11-22,23360,2,-561911.3772058381
255046,2011-11-22,23336,1,-561937.0859460705
255047,2011-11-22,82552,19,-561956.0521488136
255048,2011-11-22,23380,27,-561951.0717568338
255049,2011-11-22,22551,15,-561988.268372325
255050,2011-11-22,21136,32,-562001.0615924447
255051,2011-11-22,85099C,14,-562015.989458059
255052,2011-11-22,15056BL,2,-562050.2148220481
255053,2011-11-22,22815,27,-562050.5025896428
255054,2011-11-22,20795,3,-562073.1710944064
255055,2011-11-22,85059,1,-562099.0881383679
255056,2011-11-22,22597,79,-562037.5315735542
255057,2011-11-22,20728,17,-562105.2083255426
255058,2011-11-22,22940,10,-562129.3942306892
255059,2011-11-22,23382,15,-562151.8064463999
255060,2011-11-22,22907,2,-562177.653615698
255061,2011-11-22,22841,2,-562205.33804491
255062,2011-11-22,23330,164,-562090.7193213066
255063,2011-11-22,21403,72,-562071.1152459853
255064,2011-11-22,22292,1,-562101.0405757737
255065,2011-11-22,23206,37,-562105.7849495542
255066,2011-11-22,85175,64,-562270.1047890625
255067,2011-11-22,23332,64,-562234.2032572826
255068,2011-11-22,84032B,1,-562262.8487811878
255069,2011-11-22,23240,14,-562333.7312021331
255070,2011-11-22,22669,2,-562362.0971873632
255071,2011-11-22,23378,6,-562444.8111652968
255072,2011-11-22,22816,32,-562519.4904845649
255073,2011-11-22,22252,12,-562545.3259792436
255074,2011-11-22,23207,24,-562559.3758378146
255075,2011-11-22,82567,3,-562584.706676106
255076,2011-11-22,22144,90,-562554.2536100917
255077,2011-11-22,22938,101,-562619.8632055526
255078,2011-11-22,22572,13,-562641.5989024616
255079,2011-11-22,23331,68,-562630.1009662345
255080,2011-11-22,84663A,1,-562662.2725275877
255081,2011-11-22,22142,57,-562651.9685123384
255082,2011-11-22,21625,1,-562678.6316163616
255083,2011-11-22,23241,1,-562714.0290906134
255084,2011-11-22,22293,1,-562741.3397615546
255085,2011-11-22,21407,1,-562766.9646155566
255086,2011-11-22,23388,6,-562789.5466010391
255087,2011-11-22,21108,145,-562678.9500711648
255088,2011-11-22,22449,2,-562705.6830271729
255089,2011-11-22,22942,5,-562732.1055803219
255090,2011-11-22,21145,3,-562766.3408778491
255091,2011-11-22,23392,15,-562780.434100692
255092,2011-11-22,22450,2,-562808.4954499676
255093,2011-11-22,21638,3,-562833.7944346773
255094,2011-11-22,23204,128,-562730.2944210605
255095,2011-11-22,23329,61,-562698.9905508392
255096,2011-11-22,85053,2,-562730.0852514155
255097,2011-11-22,22943,1,-562754.863476951
255098,2011-11-22,90177A,1,-562780.8871705738
255099,2011-11-22,21555,1,-562806.6592083756
255100,2011-11-22,23393,11,-562811.6391400215
255101,2011-11-22,22141,32,-562828.0385545716
255102,2011-11-22,23394,5,-562849.900635534
255103,2011-11-22,21544,14,-562874.1446847395
255104,2011-11-22,22668,5,-562896.138209168
255105,2011-11-22,21137,18,-562928.2705486363
255106,2011-11-22,22814,15,-562941.8328652817
255107,2011-11-22,85227,5,-562965.049481216
255108,2011-11-22,20712,135,-562862.2744514076
255109,2011-11-22,22554,19,-562934.8984106682
255110,2011-11-22,21935,17,-562947.668342476
255111,2011-11-22,20677,11,-562978.4946096444
255112,2011-11-22,23389,11,-562999.320670755
255113,2011-11-22,21034,11,-563029.9594918509
255114,2011-11-22,22248,-16,-563089.6281791828
255115,2011-11-22,23205,133,-562987.4478898653
255116,2011-11-22,21402,24,-562993.9084235276
255117,2011-11-22,85054,3,-563021.575346316
255118,2011-11-22,82551,14,-563218.5761035162
255119,2011-11-22,22941,6,-563252.4595901882
255120,2011-11-22,23390,4,-563277.0102977526
255121,2011-11-22,20972,50,-563270.3762958128
255122,2011-11-22,22690,2,-563304.318230596
255123,2011-11-22,22247,1,-563330.0770601428
255124,2011-11-22,22178,32,-563528.0214228947
255125,2011-11-22,20794,2,-563552.6334201467
255126,2011-11-22,82494L,-17,-563622.9103312214
255127,2011-11-22,23377,5,-563658.0291735127
255128,2011-11-22,22289,1,-563691.435941645
255129,2011-11-22,22151,55,-563670.542209975
255130,2011-11-22,23368,136,-563639.9534573082
255131,2011-11-22,23238,8,-563671.1508652956
255132,2011-11-22,22283,2,-563695.6246070294
255133,2011-11-22,21125,4,-563718.1218721069
255134,2011-11-22,21066,2,-563744.353788751
255135,2011-11-22,21619,27,-563746.0160724535
255136,2011-11-22,82581,25,-563747.4796856395
255137,2011-11-22,23369,3,-563788.9414413335
255138,2011-11-22,22430,1,-563821.6550968494
255139,2011-11-22,22670,2,-563867.6921273664
255140,2011-11-22,23210,2,-563916.5450710423
255141,2011-11-22,21620,35,-563908.728777177
255142,2011-11-22,23370,7,-563952.0786001025
255143,2011-11-22,22492,38,-564050.25852193
255144,2011-11-22,22909,102,-563997.785445156
255145,2011-11-22,85231G,1,-564023.9697624522
255146,2011-11-22,21558,2,-564048.3444693544
255147,2011-11-22,22586,19,-564067.0987511238
255148,2011-11-22,23211,30,-564065.6330381292
255149,2011-11-22,22153,51,-564049.3268420665
255150,2011-11-22,85173,1,-564075.500205594
255151,2011-11-22,23365,21,-564110.9696338081
255152,2011-11-22,23335,1,-564137.8621127995
255153,2011-11-22,21068,2,-564160.2878087239
255154,2011-11-22,85066,2,-564189.3705426588
255155,2011-11-22,16169E,125,-564136.6767656521
255156,2011-11-22,22910,246,-564005.6547856635
255157,2011-11-22,23212,34,-564022.2038352839
255158,2011-11-22,22152,221,-563864.6321294033
255159,2011-11-22,22819,59,-563902.0578205306
255160,2011-11-22,23366,11,-563936.911412627
255161,2011-11-22,21616,86,-563886.7724621872
255162,2011-11-22,23334,43,-563873.6702506073
255163,2011-11-22,22596,20,-563893.1240447334
255164,2011-11-22,23367,114,-563867.6624457294
255165,2011-11-22,22650,7,-563886.6076637901
255166,2011-11-22,21126,3,-563911.2452914754
255167,2011-11-22,22291,1,-563943.5874754915
255168,2011-11-22,82580,51,-563923.3629239434
255169,2011-11-22,22818,11,-564008.8469764312
255170,2011-11-22,84580,1,-564037.5571901373
255171,2011-11-22,23208,3,-564074.2127579489
255172,2011-11-22,82578,1,-564110.5194048758
255173,2011-11-22,20685,30,-564168.9391607723
255174,2011-11-22,23375,1,-564204.0636986125
255175,2011-11-22,22175,6,-564225.1347882979
255176,2011-11-22,22148,1,-564257.1538555869
255177,2011-11-22,22475,2,-564287.7633507475
255178,2011-11-22,23376,24,-564321.0378995211
255179,2011-11-22,22446,2,-564348.0215845451
255180,2011-11-22,22498,1,-564375.7020061073
255181,2011-11-22,21623,1,-564401.3219547609
255182,2011-11-22,22287,24,-564426.6426018382
255183,2011-11-22,22288,2,-564451.3878268921
255184,2011-11-22,21934,23,-564457.3497759779
255185,2011-11-22,M,1590,-562950.1211881982
255186,2011-11-22,22286,1,-562931.1510487738
255187,2011-11-22,23374,20,-562958.8129364117
255188,2011-11-22,21408,8,-562979.5236376399
255189,2011-11-22,22933,1,-563005.2321191259
255190,2011-11-22,22930,1,-563030.7625960743
255191,2011-11-22,21109,1,-563054.9129040799
255192,2011-11-22,22150,11,-563095.9528293284
255193,2011-11-22,22931,2,-563120.847988544
255194,2011-11-22,23372,8,-563158.8653356605
255195,2011-11-22,84032A,3,-563186.6621616633
255196,2011-11-22,21621,9,-563209.1897747407
255197,2011-11-22,23333,75,-563167.6983945469
255198,2011-11-22,23239,1,-563196.9183120106
255199,2011-11-22,22285,4,-563221.5572514435
255200,2011-11-22,23209,17,-563258.6473477125
255201,2011-11-22,22685,1,-563302.8876729665
255202,2011-11-22,22840,1,-563328.6139388082
255203,2011-11-22,22491,2,-563356.0837843872
255204,2011-11-22,22429,2,-563391.5824801447
255205,2011-11-22,22817,10,-563409.6098480889
255206,2011-11-22,85062,6,-563452.7688951885
255207,2011-11-22,23371,7,-563478.6684681221
255208,2011-11-22,23480,35,-563479.6968584018
255209,2011-11-22,23263,114,-563449.6334550193
255210,2011-11-22,78124,1,-563478.4769604903
255211,2011-11-22,85014B,3,-563507.3992532955
255212,2011-11-22,85199S,71,-563468.3573586583
255213,2011-11-22,71270,2,-563494.1418746449
255214,2011-11-22,21745,3,-563540.8307710885
255215,2011-11-22,20756,3,-563564.3100228506
255216,2011-11-22,71053,2,-563589.506267359
255217,2011-11-22,22992,8,-563617.886687841
255218,2011-11-22,21313,7,-563627.3577704007
255219,2011-11-22,23581,50,-563650.6486437668
255220,2011-11-22,22201,1,-563676.5378230006
255221,2011-11-22,23286,1,-563695.3290686867
255222,2011-11-22,22386,2,-563743.0618429002
255223,2011-11-22,22329,15,-563757.623103252
255224,2011-11-22,23582,34,-563781.1197295326
255225,2011-11-22,85130C,5,-563803.4975004831
255226,2011-11-22,22083,41,-563801.6581633692
255227,2011-11-22,23301,33,-563829.0203841246
255228,2011-11-22,22993,46,-563997.6954789908
255229,2011-11-22,84406B,2,-564024.8230256115
255230,2011-11-22,23285,1,-564040.8705926274
255231,2011-11-22,22990,1,-564066.2147296593
255232,2011-11-22,22087,124,-564156.1732606505
255233,2011-11-22,21742,1,-564181.8356005702
255234,2011-11-22,23571,55,-564197.159615702
255235,2011-11-22,21175,22,-564427.4968678688
255236,2011-11-22,17084N,18,-564435.4275598938
255237,2011-11-22,84879,132,-564518.5879259541
255238,2011-11-22,22991,16,-564540.9048545266
255239,2011-11-22,85136C,3,-564563.5378262982
255240,2011-11-22,22659,3,-564591.3756717835
255241,2011-11-22,22086,456,-564435.8550358776
255242,2011-11-22,21504,1,-564485.9066076907
255243,2011-11-22,22200,4,-564508.8470080047
255244,2011-11-22,23169,43,-564492.9016074713
255245,2011-11-22,22776,11,-564499.3736729042
255246,2011-11-22,21744,4,-564526.4453477518
255247,2011-11-22,22483,6,-564550.4014234407
255248,2011-11-22,23583,25,-564603.3130216212
255249,2011-11-22,22853,6,-564623.764011582
255250,2011-11-22,21749,1,-564655.3216388385
255251,2011-11-22,22995,1,-564685.6535132893
255252,2011-11-22,22568,55,-564664.0737639455
255253,2011-11-22,20893,2,-564690.9075122257
255254,2011-11-22,22723,3,-564714.6890834336
255255,2011-11-22,22217,18,-564727.0723021684
255256,2011-11-22,51014L,12,-564754.0463007226
255257,2011-11-22,23681,12,-564781.1466055048
255258,2011-11-22,23632,4,-564804.047037178
255259,2011-11-22,22632,9,-564859.6574943576
255260,2011-11-22,21181,3,-564904.9576256915
255261,2011-11-22,21291,9,-564930.2997102609
255262,2011-11-22,23300,29,-564929.724183494
255263,2011-11-22,20759,3,-564954.2116452968
255264,2011-11-22,22553,9,-565010.6467292514
255265,2011-11-22,22384,7,-565065.3839401383
255266,2011-11-22,21755,6,-565090.8371494196
255267,2011-11-22,22996,5,-565119.1288050738
255268,2011-11-22,21754,8,-565142.9760232137
255269,2011-11-22,70006,8,-565184.9208704
255270,2011-11-22,22385,32,-565183.6567697977
255271,2011-11-22,23598,36,-565196.8724794184
255272,2011-11-22,21917,1,-565248.3825751432
255273,2011-11-22,22722,15,-565271.0096857181
255274,2011-11-22,22331,9,-565304.36461675
255275,2011-11-22,21500,75,-565281.6330113556
255276,2011-11-22,22775,2,-565315.1155375773
255277,2011-11-22,20758,3,-565339.7910254227
255278,2011-11-22,23611,7,-565361.8486233857
255279,2011-11-22,70007,8,-565409.4792133844
255280,2011-11-22,20749,75,-565365.9268686523
255281,2011-11-22,85014A,3,-565394.086829438
255282,2011-11-22,23626,1,-565420.6549642637
255283,2011-11-22,22203,4,-565443.4150705506
255284,2011-11-22,21915,1,-565471.7366754682
255285,2011-11-22,23168,51,-565452.9221745686
255286,2011-11-22,22582,6,-565475.3903765937
255287,2011-11-22,22082,5,-565544.1898489561
255288,2011-11-22,22089,6,-565569.5206177877
255289,2011-11-22,23284,47,-565556.7731360807
255290,2011-11-22,23570,56,-565567.5593557348
255291,2011-11-22,22328,23,-565575.0441499578
255292,2011-11-22,22660,1,-565601.528404512
255293,2011-11-22,85180B,1,-565627.7841396632
255294,2011-11-22,16008,24,-565625.7950849675
255295,2011-11-22,21174,4,-565645.7916674026
255296,2011-11-22,22197,1162,-564875.6020182003
255297,2011-11-22,23553,1,-564903.7415125839
255298,2011-11-22,16238,1,-564960.8395300445
255299,2011-11-22,23551,13,-565000.6168440134
255300,2011-11-22,84519B,7,-565022.824573841
255301,2011-11-22,22398,1,-565062.5177263846
255302,2011-11-22,22091,12,-565083.6329729517
255303,2011-11-22,84380,84,-565122.4087434831
255304,2011-11-22,22780,14,-565143.4386326105
255305,2011-11-22,23555,2,-565168.4328724194
255306,2011-11-22,23283,12,-565185.5192051937
255307,2011-11-22,85202,10,-565224.6365973371
255308,2011-11-22,21918,12,-565291.4255666072
255309,2011-11-22,21326,97,-565246.0479772596
255310,2011-11-22,21731,45,-565241.8193490381
255311,2011-11-22,23171,1,-565280.5403260195
255312,2011-11-22,23547,25,-565304.8325015268
255313,2011-11-22,22717,1,-565330.3035470794
255314,2011-11-22,23172,1,-565378.4183114015
255315,2011-11-22,85025B,5,-565401.4060407525
255316,2011-11-22,72349B,8,-565422.5679692836
255317,2011-11-22,22984,1,-565458.1514363753
255318,2011-11-22,84875B,1,-565507.8401370092
255319,2011-11-22,23548,25,-565535.4429432256
255320,2011-11-22,22890,2,-565561.5898154064
255321,2011-11-22,21980,24,-565587.2332590926
255322,2011-11-22,23282,1,-565612.9309393737
255323,2011-11-22,23549,25,-565639.7291637401
255324,2011-11-22,21084,7,-565662.3029365715
255325,2011-11-22,23306,1,-565690.2494670979
255326,2011-11-22,20961,3,-565723.4100428221
255327,2011-11-22,85024C,1,-565750.0333632823
255328,2011-11-22,22399,1,-565775.3535832657
255329,2011-11-22,23557,2,-565800.5255325238
255330,2011-11-22,23694,3,-565849.1617087225
255331,2011-11-22,22468,7,-565872.2574161238
255332,2011-11-22,23558,2,-565898.4863834599
255333,2011-11-22,20755,3,-565932.2910293478
255334,2011-11-22,21506,13,-565949.4927869529
255335,2011-11-22,22627,7,-565970.2653112411
255336,2011-11-22,22603,44,-565977.300636251
255337,2011-11-22,20981,1,-566071.3184503817
255338,2011-11-22,22852,4,-566095.089904327
255339,2011-11-22,23568,15,-566135.5051586968
255340,2011-11-22,23566,14,-566157.231993918
255341,2011-11-22,21739,5,-566183.1900332288
255342,2011-11-22,21080,29,-566205.5104020564
255343,2011-11-22,22989,-6,-566239.1285984394
255344,2011-11-22,22591,3,-566269.303906542
255345,2011-11-22,85015,37,-566282.5528531511
255346,2011-11-22,21981,4,-566307.226894155
255347,2011-11-22,22219,16,-566323.48737652
255348,2011-11-22,71459,4,-566355.2819206918
255349,2011-11-22,23569,34,-566360.4101639523
255350,2011-11-22,22988,23,-566412.1247465067
255351,2011-11-22,71477,14,-566837.4999666916
255352,2011-11-22,23302,11,-566858.5012281172
255353,2011-11-22,21471,1,-566885.3579114007
255354,2011-11-22,POST,19,-566906.1923171157
255355,2011-11-22,23170,1,-566963.7818544791
255356,2011-11-22,21317,2,-566991.1763003189
255357,2011-11-22,22327,17,-567001.4319737985
255358,2011-11-22,21733,76,-566989.6766440212
255359,2011-11-22,23559,10,-567006.653882561
255360,2011-11-22,17084P,10,-567023.0412418371
255361,2011-11-22,21314,6,-567045.0581099803
255362,2011-11-22,23564,14,-567062.5969884339
255363,2011-11-22,20829,7,-567102.0194915647
255364,2011-11-22,23565,14,-567121.9827242781
255365,2011-11-22,71510,4,-567147.2807366631
255366,2011-11-22,21484,29,-567156.5710094863
255367,2011-11-22,22720,7,-567180.1857228271
255368,2011-11-22,22779,12,-567206.4717016706
255369,2011-11-22,22564,1,-567233.0142238585
255370,2011-11-22,22090,18,-567276.1736550027
255371,2011-11-22,21499,75,-567063.1354989826
255372,2011-11-22,15039,4,-567096.4908772376
255373,2011-11-22,23289,1,-567122.9724765491
255374,2011-11-22,23159,12,-567140.3449175694
255375,2011-11-22,22581,7,-567200.0051746637
255376,2011-11-22,22768,4,-567224.0703871741
255377,2011-11-22,35648,13,-567262.8053682303
255378,2011-11-22,23297,4,-567273.7289907932
255379,2011-11-22,90134,2,-567300.5288181248
255380,2011-11-22,21786,1,-567348.7760948567
255381,2011-11-22,23293,7,-567416.3067716984
255382,2011-11-22,21985,7,-567494.1563464762
255383,2011-11-22,22523,2,-567520.1837802487
255384,2011-11-22,22727,30,-567529.8064440148
255385,2011-11-22,22211,5,-567563.269380899
255386,2011-11-22,23006,1,-567589.1327378306
255387,2011-11-22,85131B,1,-567618.1557572467
255388,2011-11-22,23158,19,-567629.6244025567
255389,2011-11-22,21262,4,-567658.4006029813
255390,2011-11-22,84509A,1,-567691.4244600537
255391,2011-11-22,84926A,24,-567715.218424936
255392,2011-11-22,23005,14,-567819.280719651
255393,2011-11-22,20718,1,-567846.3831590082
255394,2011-11-22,22645,17,-567870.6763647068
255395,2011-11-22,22621,25,-567915.0996899151
255396,2011-11-22,22076,2,-567951.548079382
255397,2011-11-22,22558,74,-567910.7969795961
255398,2011-11-22,22338,207,-567747.4019506328
255399,2011-11-22,21198,1,-567783.7011170889
255400,2011-11-22,22382,66,-567778.3717824303
255401,2011-11-22,23004,5,-567799.8580748321
255402,2011-11-22,84924A,12,-567815.34345435
255403,2011-11-22,35637A,1,-567842.5047890932
255404,2011-11-22,21775,3,-567867.2347804862
255405,2011-11-22,16156S,25,-567914.552492111
255406,2011-11-22,22539,1,-567942.964066526
255407,2011-11-22,21497,25,-568019.4921814493
255408,2011-11-22,35646,4,-568065.2162918595
255409,2011-11-22,22207,2,-568111.8082580272
255410,2011-11-22,84997C,1,-568139.6412413622
255411,2011-11-22,22381,10,-568165.9895875452
255412,2011-11-22,22865,105,-568116.2564123488
255413,2011-11-22,22075,15,-568154.9644158309
255414,2011-11-22,23007,2,-568180.145594147
255415,2011-11-22,22380,10,-568202.2897863864
255416,2011-11-22,22071,7,-568225.0584451419
255417,2011-11-22,23012,2,-568254.1086629557
255418,2011-11-22,22341,1,-568284.8525106045
255419,2011-11-22,21987,7,-568315.3395565681
255420,2011-11-22,20971,22,-568336.8480933477
255421,2011-11-22,23154,24,-568350.9381679536
255422,2011-11-22,21494,26,-568360.4077278168
255423,2011-11-22,48173C,10,-568422.0888224797
255424,2011-11-22,23013,4,-568448.3144022307
255425,2011-11-22,21901,2,-568477.0974098492
255426,2011-11-22,22729,3,-568504.4942146862
255427,2011-11-22,90130D,1,-568530.8707625575
255428,2011-11-22,90130C,1,-568557.5899716015
255429,2011-11-22,22379,21,-568578.8898539745
255430,2011-11-22,21988,7,-568610.8406932096
255431,2011-11-22,23295,26,-568674.5450937265
255432,2011-11-22,35833P,1,-568705.2739909932
255433,2011-11-22,22767,2,-568730.930979677
255434,2011-11-22,90133,1,-568757.354136698
255435,2011-11-22,21905,1,-568783.921380791
255436,2011-11-22,21986,28,-568830.1970564455
255437,2011-11-22,21787,6,-568903.9136145608
255438,2011-11-22,21495,200,-568759.8678235618
255439,2011-11-22,23157,30,-568757.8364096757
255440,2011-11-22,22074,2,-568784.0315068559
255441,2011-11-22,22653,16,-568809.9212041765
255442,2011-11-22,22208,11,-568850.2006683364
255443,2011-11-22,23156,15,-568868.0343154304
255444,2011-11-22,48184,22,-568925.4007637862
255445,2011-11-22,23008,2,-568951.0396427392
255446,2011-11-22,23009,4,-568975.0158941564
255447,2011-11-22,23296,52,-569096.8625290628
255448,2011-11-22,22340,60,-569095.562091166
255449,2011-11-22,22540,2,-569126.1747367829
255450,2011-11-22,22728,9,-569152.8686990532
255451,2011-11-22,22209,5,-569174.8660665737
255452,2011-11-22,23294,6,-569202.034268954
255453,2011-11-22,22093,1,-569232.9765839402
255454,2011-11-22,20724,228,-569046.5945894073
255455,2011-11-22,21984,1,-569094.1774088376
255456,2011-11-22,22772,12,-569112.2128879824
255457,2011-11-22,22505,-1,-569144.1994683626
255458,2011-11-22,23299,1,-569169.0267595814
255459,2011-11-22,22556,99,-569133.0654383496
255460,2011-11-22,10135,17,-569143.404671197
255461,2011-11-22,21498,150,-569046.1501432759
255462,2011-11-22,23290,144,-568936.1355050214
255463,2011-11-22,22204,2,-568962.8433889614
255464,2011-11-22,16225,2,-568989.6361146115
255465,2011-11-22,22549,8,-569044.8566904473
255466,2011-11-22,21756,1,-569072.3064669629
255467,2011-11-22,21191,4,-569095.1107935299
255468,2011-11-22,84997b,10,-569126.9953700786
255469,2011-11-22,48194,2,-569214.166491744
255470,2011-11-22,22725,7,-569248.0786146311
255471,2011-11-22,22335,6,-569269.2762535525
255472,2011-11-22,21908,5,-569300.9645502217
255473,2011-11-22,84997c,5,-569329.087806739
255474,2011-11-22,22613,2,-569353.4767388412
255475,2011-11-22,21982,3,-569377.7856689541
255476,2011-11-22,51014C,1,-569442.1987282066
255477,2011-11-22,23695,49,-569456.8819915802
255478,2011-11-22,22867,53,-569496.067725469
255479,2011-11-22,22080,4,-569526.828808203
255480,2011-11-22,22333,64,-569517.594697616
255481,2011-11-22,23697,2,-569577.8834743879
255482,2011-11-22,21485,21,-569611.3127544682
255483,2011-11-22,22469,48,-569577.1657692238
255484,2011-11-22,84997d,15,-569603.5566131864
255485,2011-11-22,22334,3,-569628.3477520717
255486,2011-11-22,20982,15,-569711.3918060162
255487,2011-11-22,22997,1,-569739.8935755586
255488,2011-11-22,22472,2,-569764.920391713
255489,2011-11-22,21189,14,-569778.7859708732
255490,2011-11-22,21912,9,-569815.9701232945
255491,2011-11-22,21288,3,-569840.8192948507
255492,2011-11-22,22654,3,-569868.4735897693
255493,2011-11-22,90011D,1,-569894.9783098375
255494,2011-11-22,48187,22,-569945.9713774411
255495,2011-11-22,23291,5,-569968.6169136598
255496,2011-11-22,22576,73,-569933.4832458758
255497,2011-11-22,16014,10,-569979.6873523981
255498,2011-11-22,35471D,31,-570053.4519701265
255499,2011-11-22,23292,96,-569989.922425053
255500,2011-11-22,21269,1,-570015.4562271157
255501,2011-11-22,22337,17,-570035.9690183614
255502,2011-11-22,23002,1,-570064.6081462437
255503,2011-11-22,22726,33,-570067.8988672906
255504,2011-11-22,22077,6,-570127.9954238839
255505,2011-11-22,21916,10,-570148.452664774
255506,2011-11-22,17012C,3,-570197.3934774087
255507,2011-11-22,21774,4,-570221.0094562544
255508,2011-11-22,84922,1,-570250.2006726506
255509,2011-11-22,90141C,1,-570277.127636001
255510,2011-11-22,22470,103,-570219.9713085423
255511,2011-11-22,22626,2,-570247.8670141477
255512,2011-11-22,90141A,1,-570274.6267305946
255513,2011-11-22,22212,13,-570301.690692811
255514,2011-11-22,23164,4,-570329.319808475
255515,2011-11-22,85170B,1,-570355.704569254
255516,2011-11-22,21907,5,-570379.2742447916
255517,2011-11-22,22383,29,-570391.5311872038
255518,2011-11-22,23166,96,-570577.3618478941
255519,2011-11-22,90144,1,-570604.1786650895
255520,2011-11-22,22078,10,-570622.0159655762
255521,2011-11-22,35095B,12,-570636.3921380729
255522,2011-11-22,22866,33,-570688.3645608997
255523,2011-11-22,21192,3,-570698.0737864265
255524,2011-11-22,21983,2,-570755.110688905
255525,2011-11-22,23298,24,-571068.1731247628
255526,2011-11-22,23165,50,-571114.8459202414
255527,2011-11-22,22215,2,-571139.9444509449
255528,2011-11-22,84997D,1,-571177.8935481452
255529,2011-11-22,22771,24,-571180.3914430033
255530,2011-11-22,23000,1,-571211.6992156036
255531,2011-11-22,21770,4,-571232.8329392027
255532,2011-11-22,16161G,25,-571257.9092957518
255533,2011-11-22,22592,29,-571260.5417264483
255534,2011-11-22,35095A,12,-571296.8418237537
255535,2011-11-22,23546,75,-571418.2436847051
255536,2011-11-22,21932,1,-571449.383840271
255537,2011-11-22,22895,2,-571474.5724516695
255538,2011-11-22,22712,73,-571520.6219728058
255539,2011-11-22,84832,14,-571567.6385198822
255540,2011-11-22,22707,25,-571594.1395992868
255541,2011-11-22,23522,7,-571615.2108864761
255542,2011-11-22,22320,1,-571642.9117040334
255543,2011-11-22,23500,60,-571628.280421748
255544,2011-11-22,20679,2,-571656.6759841832
255545,2011-11-22,21716,9,-571674.4672752131
255546,2011-11-22,22574,75,-571644.6755250633
255547,2011-11-22,22593,64,-571629.2306729977
255548,2011-11-22,72799E,1,-571659.022928962
255549,2011-11-22,23521,14,-571676.7985671714
255550,2011-11-22,72812,1,-571703.6567265303
255551,2011-11-22,23519,6,-571729.5696160124
255552,2011-11-22,84836,52,-571717.5438434881
255553,2011-11-22,21509,2,-571741.5023804596
255554,2011-11-22,23517,6,-571762.8273732546
255555,2011-11-22,22628,8,-571784.1029928415
255556,2011-11-22,21358,1,-571809.6633966144
255557,2011-11-22,72800B,12,-571829.4547365335
255558,2011-11-22,23269,12,-571862.4651912169
255559,2011-11-22,23506,9,-571903.3236627108
255560,2011-11-22,22562,1,-571943.2045511203
255561,2011-11-22,16219,1,-572013.7264497997
255562,2011-11-22,23177,6,-572034.8061973937
255563,2011-11-22,22977,6,-572055.5599462616
255564,2011-11-22,22893,3,-572082.7790252884
255565,2011-11-22,21523,12,-572146.1577610521
255566,2011-11-22,22321,13,-572171.1564261884
255567,2011-11-22,22107,11,-572190.5350530904
255568,2011-11-22,22097,1,-572225.4117766982
255569,2011-11-22,21167,35,-572263.340387069
255570,2011-11-22,23526,3,-572292.222792063
255571,2011-11-22,22555,6,-572370.5611111647
255572,2011-11-22,23525,3,-572402.9498466483
255573,2011-11-22,23501,51,-572383.465429774
255574,2011-11-22,23176,34,-572379.3119077346
255575,2011-11-22,23311,29,-572401.7217657922
255576,2011-11-22,20868,1,-572436.4392986866
255577,2011-11-22,90013C,1,-572464.1146667807
255578,2011-11-22,72760B,2,-572490.1728467777
255579,2011-11-22,21165,8,-572523.2572100601
255580,2011-11-22,23273,12,-572549.5327947548
255581,2011-11-22,22411,13,-572581.905865075
255582,2011-11-22,23524,1,-572610.1054004586
255583,2011-11-22,15036,2,-572652.2065444108
255584,2011-11-22,84536A,45,-572649.5755687684
255585,2011-11-22,22222,1,-572676.2315050572
255586,2011-11-22,23523,2,-572713.8956836924
255587,2011-11-22,21976,6,-572737.7965281892
255588,2011-11-22,85179C,1,-572764.3005641409
255589,2011-11-22,85038,26,-572767.1229294459
255590,2011-11-22,22978,6,-572792.9128112092
255591,2011-11-22,21003,2,-572819.5215949417
255592,2011-11-22,20725,47,-572832.8385893255
255593,2011-11-22,23492,1,-572860.3169603948
255594,2011-11-22,85123A,253,-572665.0958050875
255595,2011-11-22,22319,24,-572678.8902162705
255596,2011-11-22,23265,62,-572654.7631530314
255597,2011-11-22,23309,5,-572675.3531681914
255598,2011-11-22,23493,79,-572676.4333863559
255599,2011-11-22,21975,50,-572789.9931676079
255600,2011-11-22,21714,2,-572825.6471529497
255601,2011-11-22,23495,13,-572839.769643293
255602,2011-11-22,22104,2,-572864.8617696032
255603,2011-11-22,22227,22,-572877.2711521785
255604,2011-11-22,23271,36,-572872.237450118
255605,2011-11-22,21479,40,-572872.7616123776
255606,2011-11-22,21351,1,-572901.5466790528
255607,2011-11-22,23510,805,-572147.3994668575
255608,2011-11-22,22316,2,-572173.7351579809
255609,2011-11-22,23509,4,-572196.9147745656
255610,2011-11-22,22465,24,-572205.7515882881
255611,2011-11-22,22781,3,-572231.0847422896
255612,2011-11-22,17012D,8,-572251.455326623
255613,2011-11-22,23497,31,-572320.636342146
255614,2011-11-22,20978,34,-572344.0753500017
